transaction_id,customer_id,product_id,order_date,order_time,amount,quantity,payment_method,shipping_address,billing_address,acquisition_channel,is_fraud,chargeback_date,device_type,ip_address,is_weekend,is_high_value,signup_date,days_since_signup,is_new_customer,shipping_billing_mismatch,fraud_prediction
TXN011837,CUST07724,PROD0322,2024-12-18,09:06:00,433.5,3,Credit Card,"5357 Chavez Light Apt. 274, Langview, NJ 10577","773 Shawn Valley, South Christopherborough, GU 41493",Paid Search,False,,Tablet,164.214.61.216,0,0,2024-04-20,242,0,1,0
TXN011838,CUST03217,PROD0401,2024-12-18,05:31:00,465.25,1,PayPal,"178 Gabriel Summit Apt. 392, North Leahton, CT 69051","Unit 9994 Box 4021, DPO AP 09832",Social,False,,Mobile,146.110.183.175,0,0,2024-01-30,323,0,1,0
TXN011839,CUST09050,PROD0098,2024-12-18,11:53:00,1399.68,3,Debit Card,"6271 Brennan Stream Suite 958, North Heatherport, KY 49161","9289 Alicia Lane Suite 267, Port Benjamin, HI 76258",Organic,False,,Desktop,110.94.91.212,0,1,2024-04-28,234,0,1,1
TXN011840,CUST09263,PROD0026,2024-12-18,16:59:00,203.86,1,Apple Pay,"4233 Savage Islands, Frankborough, OK 26943","0269 Rita Common Apt. 712, East Tina, DE 71933",Email,False,,Tablet,177.45.246.97,0,0,2024-07-29,142,0,1,0
TXN011841,CUST01932,PROD0241,2024-12-18,17:08:00,279.36,2,PayPal,"40749 Adam Parkways, Lake Francisco, FL 06218","6947 Gary Oval, South Matthew, NJ 97726",Organic,False,,Mobile,43.170.185.130,0,0,2024-03-30,263,0,1,0
TXN011842,CUST03246,PROD0053,2024-12-18,13:00:00,359.34,1,PayPal,"52179 Jacobs Rest, Lake Katherine, NE 57868","7428 Owen Road, Bowmanmouth, NY 25113",Paid Search,False,,Mobile,11.161.40.163,0,0,2024-01-22,331,0,1,0
TXN011843,CUST08731,PROD0479,2024-12-18,15:38:00,452.95,1,Debit Card,"6908 Crosby Lights Apt. 269, Port Margaret, WV 29674","329 Liu Plain Suite 588, South Andrew, TN 75037",Social,False,,Desktop,97.115.214.154,0,0,2024-06-25,176,0,1,0
TXN011844,CUST03109,PROD0479,2024-12-18,13:12:00,452.95,1,Credit Card,"97717 Antonio Cliffs Apt. 940, Calebton, IA 92375","247 Colon Ramp, Bergville, ID 77678",Email,False,,Desktop,181.89.150.41,0,0,2024-02-24,298,0,1,0
TXN011845,CUST03044,PROD0015,2024-12-18,18:48:00,355.24,1,Credit Card,"8554 Welch Motorway Suite 939, Nelsonmouth, DC 12640","6564 Suzanne Brook Suite 753, West Jacob, IN 63184",Organic,False,,Tablet,198.98.125.49,0,0,2024-04-10,252,0,1,0
TXN011846,CUST09057,PROD0457,2024-12-18,04:03:00,1190.16,3,PayPal,"282 Ortega Rapid Suite 882, New Victoria, WY 31120","92969 Gray Brook, Lake Alexandraberg, MS 98155",Paid Search,False,,Tablet,191.226.242.86,0,1,2024-06-18,183,0,1,1
TXN011847,CUST00300,PROD0302,2024-12-18,14:40:00,588.6,3,PayPal,"49731 Mclean Ridge Apt. 149, North Thomas, KY 71420","76811 Higgins Forges, East Nathan, AZ 34115",Paid Search,False,,Desktop,198.98.144.13,0,1,2024-08-07,133,0,1,0
TXN011848,CUST03857,PROD0433,2024-12-18,12:19:00,960.84,3,Debit Card,"PSC 6450, Box 4403, APO AP 92479","9527 Joseph Estate Suite 965, Kylebury, WA 04511",Organic,False,,Mobile,123.107.228.69,0,1,2024-08-03,137,0,1,0
TXN011849,CUST07463,PROD0155,2024-12-18,18:53:00,467.34,2,Credit Card,"12063 Jennifer Islands, Lisaville, NE 50351","7231 Tiffany Loaf Apt. 486, Danielberg, NV 59676",Paid Search,False,,Mobile,81.141.126.176,0,0,2024-05-13,219,0,1,0
TXN011850,CUST07207,PROD0025,2024-12-18,17:08:00,439.42,1,Apple Pay,"2684 Pace View, Vickieberg, NE 33022","1074 Samantha Fords Suite 773, North Dylanberg, TN 24533",Social,False,,Tablet,202.86.187.116,0,0,2024-02-28,294,0,1,0
TXN011851,CUST06408,PROD0144,2024-12-18,09:03:00,998.52,3,Credit Card,"1491 English Square, Kirkchester, AL 08820","5382 Elliott Curve Suite 347, Jodyfort, DC 66141",Organic,False,,Desktop,51.104.57.95,0,1,2024-05-02,230,0,1,0
TXN011852,CUST00754,PROD0285,2024-12-18,11:10:00,1236.21,3,Debit Card,"39978 Amanda Heights Suite 308, New Jamesbury, GA 91016","676 Johnson Roads Suite 289, Paulaland, MH 26979",Email,False,,Desktop,198.86.62.237,0,1,2024-08-21,119,0,1,0
TXN011853,CUST08637,PROD0445,2024-12-18,16:53:00,56.86,2,Credit Card,"234 Wall Tunnel Apt. 477, New Christianchester, FL 81477","USNS Rodriguez, FPO AP 15543",Organic,False,,Tablet,118.44.147.46,0,0,2024-03-24,269,0,1,0
TXN011854,CUST07237,PROD0149,2024-12-18,13:00:00,426.16,2,Debit Card,"125 Aaron Grove Apt. 377, Kaylamouth, NC 22683","USNS King, FPO AP 26807",Organic,False,,Mobile,99.255.75.6,0,0,2024-09-22,87,0,1,0
TXN011855,CUST01713,PROD0181,2024-12-18,12:42:00,170.15,1,PayPal,"963 Hopkins Ways Suite 060, West Theodore, OR 17814","182 Mary Plains, West Aprilstad, AZ 55990",Email,False,,Desktop,96.236.137.245,0,0,2024-04-17,245,0,1,0
TXN011856,CUST03625,PROD0408,2024-12-18,14:35:00,488.1,3,PayPal,"62850 Odom Burg, Mendozastad, TX 02196","8469 Cook Trail Apt. 554, Port Stephanieburgh, ID 66375",Social,False,,Desktop,190.72.119.245,0,0,2024-01-19,334,0,1,0
TXN011857,CUST01767,PROD0086,2024-12-18,12:08:00,50.17,1,Debit Card,"5947 Quinn Mountains Suite 094, Arnoldstad, OK 73806","648 Holt Mountains, New Thomas, OH 50413",Organic,False,,Mobile,120.225.66.98,0,0,2024-05-18,214,0,1,0
TXN011858,CUST04160,PROD0056,2024-12-18,08:09:00,894.81,3,Credit Card,"033 Harris Branch Suite 046, Taylorland, RI 95197","64852 Watkins Junction Apt. 527, West Nathan, MN 13104",Social,False,,Tablet,191.32.32.204,0,1,2024-03-29,264,0,1,1
TXN011859,CUST04366,PROD0011,2024-12-18,15:46:00,305.83,1,PayPal,"700 Kimberly Points Apt. 249, Port Robert, DC 40156","74566 Laura Lock Suite 588, West Amber, NC 66059",Organic,False,,Desktop,56.150.64.174,0,0,2024-02-20,302,0,1,0
TXN011860,CUST03148,PROD0256,2024-12-18,09:52:00,917.46,3,Debit Card,"Unit 9132 Box 1545, DPO AA 31683","61008 Breanna Lodge, Calhounport, OR 15290",Social,False,,Mobile,4.77.187.105,0,1,2024-01-16,337,0,1,1
TXN011861,CUST07300,PROD0059,2024-12-18,05:49:00,89.44,2,PayPal,"67693 Brent Highway Suite 207, East Jacobfort, GA 30711","888 Mitchell Streets Suite 495, North Coltonbury, MH 97403",Organic,False,,Mobile,35.246.30.242,0,0,2024-01-30,323,0,1,0
TXN011862,CUST09183,PROD0224,2024-12-18,15:06:00,465.48,3,Debit Card,"1417 Natalie Trail Apt. 127, South Michael, IL 59014","6739 Danielle Ridge Apt. 052, South Dorisfort, TX 10706",Paid Search,False,,Tablet,169.229.158.147,0,0,2024-02-04,318,0,1,0
TXN011863,CUST05739,PROD0177,2024-12-18,15:52:00,543.44,2,Credit Card,"8339 Karen Land, North Jefferyberg, MT 17773","6585 Janet Estates Suite 923, East Jesus, CT 92457",Paid Search,False,,Desktop,45.254.129.79,0,1,2024-05-03,229,0,1,0
TXN011864,CUST02935,PROD0317,2024-12-18,08:38:00,313.18,2,Apple Pay,"68796 Wolf Terrace, Kathleenmouth, SC 83422","76302 Ryan Park Suite 547, Geraldberg, FM 33900",Email,False,,Mobile,26.18.123.117,0,0,2024-06-13,188,0,1,0
TXN011865,CUST03253,PROD0254,2024-12-18,16:29:00,549.18,2,PayPal,"0831 Dickerson Square Suite 505, Melissafurt, OH 52573","183 Guerrero Ranch Suite 250, West Wendyfort, WV 32385",Organic,False,,Mobile,58.247.202.171,0,1,2024-01-31,322,0,1,0
TXN011866,CUST08281,PROD0094,2024-12-18,15:16:00,441.62,1,Debit Card,"89587 Ramirez Lights, Lake Dawn, PW 23314","79212 Jacob Unions Suite 118, Elizabethmouth, MH 45909",Organic,False,,Desktop,221.89.103.85,0,0,2024-02-24,298,0,1,0
TXN011867,CUST01211,PROD0072,2024-12-18,16:41:00,182.98,2,PayPal,"592 Clark Route, West Virginiahaven, IA 21875","0045 Julie Brooks, Daychester, AL 49443",Paid Search,False,,Mobile,152.220.38.96,0,0,2024-01-29,324,0,1,0
TXN011868,CUST09019,PROD0301,2024-12-18,13:52:00,854.72,2,Apple Pay,"649 Vang Vista, West Juliaborough, OR 77802","82048 Rodriguez Island Suite 790, Alexanderside, AK 33869",Organic,False,,Mobile,203.195.223.5,0,1,2024-04-03,259,0,1,0
TXN011869,CUST02382,PROD0446,2024-12-18,07:36:00,95.2,2,PayPal,"7343 Bush Trail, New Monicaport, WI 92658","721 Samuel Trafficway, Johnsonborough, DE 26364",Organic,False,,Mobile,59.22.149.71,0,0,2024-03-07,286,0,1,0
TXN011870,CUST05386,PROD0459,2024-12-18,13:39:00,298.46,2,Debit Card,"USNV Roman, FPO AP 09878","PSC 3851, Box 4362, APO AP 06323",Social,False,,Mobile,202.180.71.30,0,0,2024-07-15,156,0,1,0
TXN011871,CUST08328,PROD0051,2024-12-18,13:00:00,1312.47,3,PayPal,"3189 Soto Shore Suite 602, East Ann, UT 24127","9255 Smith Forges Apt. 035, Port Kevinchester, MI 59690",Paid Search,False,,Mobile,132.136.243.234,0,1,2024-08-26,114,0,1,0
TXN011872,CUST08670,PROD0484,2024-12-18,17:24:00,438.32,1,Apple Pay,"31169 Bethany Turnpike, East Sharon, MI 49453","36557 Brittany Port Apt. 882, South Lynnburgh, AL 20828",Paid Search,False,,Tablet,86.129.192.16,0,0,2024-07-12,159,0,1,0
TXN011873,CUST09066,PROD0216,2024-12-18,10:26:00,160.04,1,Debit Card,"6055 Myers Skyway, Brianshire, IN 82639","6557 Matthew Overpass Apt. 438, Tinachester, IL 84847",Organic,False,,Desktop,88.121.58.5,0,0,2024-03-17,276,0,1,0
TXN011874,CUST01040,PROD0474,2024-12-18,09:11:00,98.61,1,Credit Card,"9769 Melissa Square Apt. 514, Johnside, MS 85577","64615 Joel Bypass, East Tylerberg, NH 48121",Paid Search,False,,Desktop,123.209.253.63,0,0,2024-04-30,232,0,1,0
TXN011875,CUST00753,PROD0420,2024-12-18,17:34:00,192.18,2,Apple Pay,"842 Mccoy Cove, New Dianaborough, WV 46818","69390 Garcia Coves Suite 967, New Jefferyville, ID 02240",Paid Search,False,,Mobile,188.235.1.141,0,0,2024-02-17,305,0,1,0
TXN011876,CUST00760,PROD0110,2024-12-18,11:01:00,161.05,1,PayPal,"7363 Randy Gardens Apt. 846, North Taylorfurt, MH 20456","7608 Jason Ports, Port Michael, NV 23712",Paid Search,False,,Tablet,66.26.203.178,0,0,2024-04-29,233,0,1,0
TXN011877,CUST09063,PROD0278,2024-12-18,13:30:00,508.4,2,Apple Pay,"342 Gregory Oval Apt. 083, North Melanie, NJ 44932","29281 James Prairie Apt. 754, West Willieside, AL 62040",Email,False,,Mobile,145.51.201.162,0,1,2024-08-02,138,0,1,0
TXN011878,CUST00860,PROD0337,2024-12-18,09:00:00,967.92,2,Apple Pay,"80631 Mark Forge Suite 693, Lake Angela, SC 75938","78649 Barron View, Browntown, MI 16311",Social,False,,Tablet,204.37.109.27,0,1,2024-06-22,179,0,1,0
TXN011879,CUST08156,PROD0344,2024-12-18,23:06:00,642.7,2,Apple Pay,"3237 Robertson Locks, Beckershire, GU 73000","51132 Sullivan Shore, West Nicholasview, CT 18796",Email,False,,Desktop,25.65.251.173,0,1,2024-01-27,326,0,1,0
TXN011880,CUST05448,PROD0410,2024-12-18,10:41:00,174.26,2,Apple Pay,"03138 Smith Street Suite 784, East Sandrachester, MA 12964","306 Williams Green Suite 434, East Douglas, TN 64942",Organic,False,,Desktop,65.22.148.90,0,0,2024-09-18,91,0,1,0
TXN011881,CUST04246,PROD0444,2024-12-18,17:31:00,258.6,1,Apple Pay,"USNV Snyder, FPO AP 60674","74097 Vincent Skyway, Davisville, KS 86198",Paid Search,False,,Desktop,98.40.38.229,0,0,2024-02-01,321,0,1,0
TXN011882,CUST07731,PROD0426,2024-12-18,13:46:00,66.43,1,Debit Card,"506 Mccall Street Suite 385, Guerramouth, AK 43901","3973 Alicia Mountain Apt. 660, Port Reginatown, MS 73285",Social,False,,Tablet,91.135.121.11,0,0,2024-04-20,242,0,1,0
TXN011883,CUST03758,PROD0219,2024-12-18,13:46:00,480.75,3,Apple Pay,"16805 Charles Junction Suite 337, West Leslieberg, MP 51906","70334 White Club Apt. 545, Lisahaven, TN 58585",Social,False,,Mobile,59.184.41.128,0,0,2024-07-30,141,0,1,0
TXN011884,CUST00462,PROD0233,2024-12-18,08:18:00,253.05,3,Debit Card,"56948 Kent Canyon, Harrisfurt, WV 91111","619 Carlson Ways, Taylorview, MA 20536",Social,False,,Mobile,15.129.19.48,0,0,2024-04-05,257,0,1,0
TXN011885,CUST07881,PROD0462,2024-12-18,13:23:00,1452.51,3,Apple Pay,"35005 Jack Plaza Suite 143, South Jeffrey, AZ 83569","29634 Figueroa Valleys, Lake Daniel, IN 74885",Email,False,,Desktop,162.139.249.16,0,1,2024-01-12,341,0,1,1
TXN011886,CUST04415,PROD0178,2024-12-18,18:56:00,573.1,2,PayPal,"6042 Hansen Forks Apt. 137, Julieland, AZ 30287","62880 Monica Parkway Suite 623, Lake Brandon, VT 57479",Email,False,,Mobile,33.51.7.44,0,1,2024-05-11,221,0,1,0
TXN011887,CUST00946,PROD0156,2024-12-18,17:05:00,494.07,1,PayPal,"020 Elizabeth Lane Suite 765, West Cindy, ID 65025","83429 Alexander Heights, Lake Tony, WY 45313",Paid Search,False,,Desktop,176.169.1.171,0,0,2024-06-08,193,0,1,0
TXN011888,CUST04280,PROD0408,2024-12-18,14:04:00,162.7,1,PayPal,"6773 Edwards Stream Apt. 727, North Samanthahaven, TX 91575","0012 Cohen Extension, Evansland, IA 73373",Paid Search,False,,Mobile,218.87.244.16,0,0,2024-04-15,247,0,1,0
TXN011889,CUST09059,PROD0303,2024-12-18,20:40:00,874.94,2,Debit Card,"9700 Davis Divide Suite 693, Mariofort, IN 22826","17780 Micheal Freeway Suite 376, Chapmanshire, IA 94244",Email,False,,Tablet,196.55.52.66,0,1,2024-08-30,110,0,1,0
TXN011890,CUST04668,PROD0475,2024-12-18,15:33:00,406.43,1,Apple Pay,"514 Christopher Street Suite 565, Lake Eric, MT 18324","56671 Eric Neck Apt. 580, East Destinyview, IN 26849",Organic,False,,Tablet,103.143.18.183,0,0,2024-02-03,319,0,1,0
TXN011891,CUST01609,PROD0089,2024-12-18,12:20:00,203.94,1,Apple Pay,"38447 Courtney Plaza, East Laurafurt, PW 85640","0943 Angel Flat Apt. 223, Lake Michael, AR 32821",Social,False,,Mobile,2.136.170.208,0,0,2024-07-05,166,0,1,0
TXN011892,CUST06907,PROD0327,2024-12-18,11:30:00,635.68,2,Debit Card,"793 Wright Underpass Apt. 058, Lake Jennifer, NM 29619","5617 Leah Station, West Vanessa, IN 78403",Paid Search,False,,Mobile,103.14.14.41,0,1,2024-01-01,352,0,1,1
TXN011893,CUST03352,PROD0374,2024-12-18,22:47:00,473.4,3,Debit Card,"260 Edwards Burg, Millermouth, MH 82030","885 Shane Skyway, Lake David, ID 86881",Paid Search,False,,Mobile,85.72.175.120,0,0,2024-04-13,249,0,1,0
TXN011894,CUST00762,PROD0065,2024-12-18,10:25:00,79.4,2,Debit Card,"4407 Lauren Row, Lake Stevenburgh, RI 68109","Unit 3216 Box 5024, DPO AE 28217",Organic,False,,Tablet,137.73.220.140,0,0,2024-01-03,350,0,1,0
TXN011895,CUST04310,PROD0281,2024-12-18,16:45:00,242.61,3,Apple Pay,"70896 Victoria Ramp Apt. 320, West Robertburgh, NM 79708","7100 Fletcher Square Suite 911, East Carolineview, GU 24392",Email,False,,Mobile,156.195.102.124,0,0,2024-03-19,274,0,1,0
TXN011896,CUST07631,PROD0032,2024-12-18,11:52:00,254.67,3,PayPal,"00446 Charles Lodge, North Melissa, HI 38003","439 Maureen Forest Apt. 967, Hunterhaven, WV 83764",Paid Search,False,,Desktop,77.32.176.29,0,0,2024-01-08,345,0,1,0
TXN011897,CUST09613,PROD0295,2024-12-18,13:57:00,483.02,1,Apple Pay,"319 Chen Glens Suite 960, Port Sonya, MN 19756","61422 Maria Causeway, Barbarafort, UT 11217",Paid Search,False,,Desktop,18.149.233.105,0,0,2024-04-22,240,0,1,0
TXN011898,CUST03610,PROD0352,2024-12-18,16:24:00,52.06,2,Apple Pay,"1934 Ross Lights, South Emma, AZ 40396","958 Martin Streets Apt. 270, New Philipburgh, DC 64028",Paid Search,False,,Tablet,63.224.62.143,0,0,2024-05-06,226,0,1,0
TXN011899,CUST03171,PROD0222,2024-12-18,12:49:00,1095.15,3,Apple Pay,"952 Walter Glens, Greenport, RI 51557","88863 Smith Falls, South Haroldfurt, NJ 22787",Paid Search,False,,Tablet,201.132.39.97,0,1,2024-05-31,201,0,1,0
TXN011900,CUST03474,PROD0346,2024-12-18,12:54:00,1421.01,3,PayPal,"9281 Brittney Mountains Apt. 981, West Adamfort, ME 92647","PSC 6610, Box 8511, APO AE 93156",Paid Search,True,2025-01-25,Mobile,87.30.97.210,0,1,2024-07-31,140,0,1,1
TXN011901,CUST01702,PROD0481,2024-12-18,13:00:00,782.56,2,Credit Card,"6891 Baker Rapids Apt. 020, Lake Deanna, IN 16859","1353 Lisa Curve Apt. 469, Lake Anne, VI 67581",Paid Search,False,,Desktop,220.20.89.57,0,1,2024-02-24,298,0,1,0
TXN011902,CUST01945,PROD0219,2024-12-18,08:24:00,160.25,1,PayPal,"4511 Nguyen Pike, South Joycechester, AL 73027","767 Dennis Junction Apt. 110, East Jamesside, PA 32958",Organic,False,,Desktop,184.221.143.242,0,0,2024-06-06,195,0,1,0
TXN011903,CUST02277,PROD0314,2024-12-18,06:34:00,705.57,3,Debit Card,,"5337 James Island, Huangton, HI 78682",Paid Search,False,,Tablet,13.75.105.38,0,1,2024-09-08,101,0,1,0
TXN011904,CUST04235,PROD0325,2024-12-18,19:43:00,234.62,2,Apple Pay,"PSC 1627, Box 5206, APO AA 62287","8066 Barrera Turnpike, New Andrew, WV 01616",Social,False,,Tablet,40.147.120.59,0,0,2024-07-15,156,0,1,0
TXN011905,CUST01426,PROD0014,2024-12-18,10:11:00,443.87,1,Apple Pay,"8808 Stevenson Rapid Suite 652, South Melissaborough, UT 84383","8698 Gutierrez Mountains, Tannermouth, UT 27020",Organic,False,,Desktop,130.172.74.141,0,0,2024-03-17,276,0,1,0
TXN011906,CUST03822,PROD0285,2024-12-18,15:36:00,824.14,2,Credit Card,,"1970 Williams Alley, West Ashley, AS 17862",Email,False,,Mobile,167.28.195.217,0,1,2024-02-25,297,0,1,1
TXN011907,CUST02724,PROD0391,2024-12-18,14:04:00,1436.25,3,Credit Card,"5632 Lee Fields, Thompsonfurt, PA 13143","PSC 2941, Box 7422, APO AP 90322",Email,False,,Mobile,71.56.118.158,0,1,2024-08-10,130,0,1,1
TXN011908,CUST08243,PROD0469,2024-12-18,13:00:00,208.16,2,PayPal,"40427 Brandt Greens, Joycefort, MH 33837","2570 Welch Stream, Austinview, KY 19978",Social,False,,Mobile,106.125.175.186,0,0,2024-07-13,158,0,1,0
TXN011909,CUST01357,PROD0275,2024-12-18,21:30:00,715.58,2,Debit Card,"0298 Stephanie Greens, Jonesfort, AR 54206","794 Scott Square, South Allenside, CT 18742",Email,True,2025-02-11,Desktop,214.167.91.201,0,1,2024-07-17,154,0,1,0
TXN011910,CUST03588,PROD0496,2024-12-18,15:59:00,37.71,3,Debit Card,"88606 Harris Station Suite 339, Debraville, NM 69397","PSC 8119, Box 3090, APO AA 99070",Email,False,,Mobile,56.164.88.160,0,0,2024-01-09,344,0,1,0
TXN011911,CUST00686,PROD0250,2024-12-18,22:52:00,39.22,1,Credit Card,"Unit 7721 Box 0752, DPO AA 90698","0776 Larry Dale Apt. 987, Ericksonfort, ME 07291",Organic,False,,Mobile,183.58.171.28,0,0,2024-04-01,261,0,1,0
TXN011912,CUST01544,PROD0150,2024-12-18,11:13:00,1085.97,3,PayPal,"0975 Rodriguez Underpass, Lake Wendy, FM 74379","697 Estrada Lane, Garciamouth, SD 48272",Email,False,,Tablet,212.79.131.250,0,1,2024-04-06,256,0,1,1
TXN011913,CUST08606,PROD0410,2024-12-18,18:32:00,174.26,2,Credit Card,"24898 Brian Street Apt. 316, North Ricardofort, NV 86514","67922 Paige Heights Suite 118, Silvastad, CT 09656",Paid Search,False,,Mobile,18.96.242.38,0,0,2024-07-13,158,0,1,0
TXN011914,CUST05484,PROD0413,2024-12-18,11:24:00,1139.76,3,Credit Card,"43230 Stanton Walks, Anitafurt, ME 97151","7384 Kevin Circles Suite 464, Marilynfort, ND 13023",Paid Search,False,,Tablet,104.109.132.210,0,1,2024-04-10,252,0,1,1
TXN011915,CUST04460,PROD0283,2024-12-18,15:43:00,145.36,1,Apple Pay,"PSC 7316, Box 9304, APO AE 29537","560 Pennington Prairie, West Brittany, CT 84919",Paid Search,False,,Desktop,133.198.191.47,0,0,2024-05-24,208,0,1,0
TXN011916,CUST02931,PROD0425,2024-12-18,08:02:00,624.51,3,Credit Card,"7729 Cohen Mission Apt. 629, Morrisonburgh, LA 61700","69760 Jennifer Hollow, Smithland, AZ 87135",Email,False,,Mobile,85.70.174.206,0,1,2024-04-14,248,0,1,0
TXN011917,CUST05070,PROD0133,2024-12-18,23:54:00,565.41,3,Debit Card,"397 Phillips Harbors, West Julianchester, VA 45129","1027 Anna Trail, Amandastad, IL 05125",Email,False,,Desktop,82.11.244.98,0,1,2024-04-29,233,0,1,0
TXN011918,CUST08974,PROD0144,2024-12-18,15:19:00,665.68,2,Credit Card,"737 Hamilton Plains, Gordonville, GU 28459","USNV Gomez, FPO AA 86923",Email,False,,Mobile,25.158.57.235,0,1,2024-06-17,184,0,1,0
TXN011919,CUST02555,PROD0195,2024-12-18,16:01:00,900.39,3,PayPal,"37880 Joseph Circle, Vincentfurt, TN 35513","3799 Karen Lane Suite 054, South Sarahfurt, FM 66326",Paid Search,False,,Mobile,58.160.184.158,0,1,2024-05-14,218,0,1,0
TXN011920,CUST02853,PROD0008,2024-12-18,13:25:00,704.18,2,PayPal,"636 Perkins Wells, North Jane, UT 01782","2358 Bell Neck, Sandovalburgh, VI 37546",Organic,False,,Tablet,145.185.95.57,0,1,2024-05-09,223,0,1,0
TXN011921,CUST06949,PROD0351,2024-12-18,21:30:00,311.67,1,Apple Pay,"Unit 6034 Box 2280, DPO AA 76186","178 Andrew Spurs Suite 081, North Tiffanyton, VI 24035",Organic,False,,Desktop,106.207.107.32,0,0,2024-05-29,203,0,1,0
TXN011922,CUST06709,PROD0464,2024-12-18,18:31:00,323.4,2,Apple Pay,"USNV Medina, FPO AE 20788","055 Tamara Overpass, Port Anthonymouth, PR 29994",Email,False,,Desktop,81.39.242.201,0,0,2024-01-12,341,0,1,0
TXN011923,CUST02163,PROD0365,2024-12-18,15:00:00,493.89,1,PayPal,"361 Heather Crest, East Steve, LA 82647","238 Michelle Dale Apt. 421, Jenniferhaven, AK 13707",Paid Search,False,,Mobile,173.201.11.112,0,0,2024-06-22,179,0,1,0
TXN011924,CUST02950,PROD0121,2024-12-18,18:32:00,362.66,2,Credit Card,"81151 Fowler Ways, East Jenny, OR 87420","77815 Harmon Terrace, Pamelabury, MO 69961",Organic,False,,Desktop,158.141.89.154,0,0,2024-01-05,348,0,1,0
TXN011925,CUST04351,PROD0185,2024-12-18,17:49:00,239.74,2,Credit Card,"3337 Brandon Squares Apt. 372, Rossfurt, NM 50378","74073 Jean Lake, Port Nicholas, NY 31622",Organic,False,,Desktop,181.222.90.35,0,0,2024-03-10,283,0,1,0
TXN011926,CUST03321,PROD0238,2024-12-18,20:01:00,495.12,1,Apple Pay,"5270 Scott Plains Apt. 623, West Danielle, ME 80068","7074 Fleming Avenue Suite 862, New Steven, CO 14271",Paid Search,False,,Desktop,106.24.106.142,0,0,2024-01-26,327,0,1,0
TXN011927,CUST00665,PROD0191,2024-12-18,16:32:00,482.23,1,PayPal,"5314 Fry Square Apt. 417, North Matthewstad, MA 73335","350 Kimberly Meadows Suite 490, Turnerberg, PW 20560",Email,False,,Desktop,91.21.59.237,0,0,2024-01-07,346,0,1,0
TXN011928,CUST09159,PROD0107,2024-12-18,13:00:00,129.64,2,Apple Pay,"443 Mark Cliffs, Danielhaven, CT 83959","6734 Erickson Station Suite 375, Lake Ryanbury, DC 64115",Social,False,,Mobile,48.21.93.232,0,0,2024-01-20,333,0,1,0
TXN011929,CUST01989,PROD0161,2024-12-18,14:31:00,1155.75,3,Debit Card,"45406 David Causeway, Port Alyssatown, NY 79888","10290 Richard Parkway, Adamfort, ME 16510",Email,False,,Desktop,159.170.48.102,0,1,2024-09-27,82,0,1,0
TXN011930,CUST07766,PROD0298,2024-12-18,15:19:00,421.78,2,Debit Card,"Unit 4298 Box 7799, DPO AA 63543","9718 Rodriguez View, Jamesbury, KS 43359",Organic,False,,Desktop,72.79.78.25,0,0,2024-03-25,268,0,1,0
TXN011931,CUST09245,PROD0308,2024-12-18,05:22:00,32.54,1,PayPal,"38971 Nelson Inlet Apt. 071, Susanhaven, VI 22608","8218 Michael Points Suite 564, East Ebonyberg, HI 10332",Social,False,,Tablet,108.121.124.233,0,0,2024-09-14,95,0,1,0
TXN011932,CUST02335,PROD0010,2024-12-18,19:19:00,55.45,1,PayPal,"3855 Lori Inlet, Michelleport, CT 36684","767 Lamb Mission, Paulachester, NC 10216",Social,False,,Tablet,64.113.125.61,0,0,2024-06-14,187,0,1,0
TXN011933,CUST07309,PROD0005,2024-12-18,11:07:00,46.0,2,Debit Card,"498 Michelle Island Apt. 530, Whitemouth, OH 76483","77879 Walker Field Suite 013, Cardenasmouth, MA 73718",Social,False,,Desktop,25.202.39.157,0,0,2024-09-28,81,0,1,0
